NAME;LUN;LUN_REDUCED;NAMETYPE;FACE;IAU_DIAMETER;IAU_CENTER_LATITUDE;IAU_CENTER_LONGITUDE;
Lunar formations database V2.1;� Copyright Christian Legrand;
For personal use only;
VON DER PAHLEN;AA2484S13301W;2484S13301;AA;Face cachée;53.8861;-24.8361307538304;226.990550243686;
VON KARMAN;AA4445S17625E;4445S17625;AA;Face cachée;186.348;-44.4505365710901;176.245115889459;
VON NEUMANN;AA4028N15325E;4028N15325;AA;Face cachée;74.8259;40.2845891583588;153.249407481798;
VON ZEIPEL;AA4219N14193W;4219N14193;AA;Face cachée;83.4078;42.1924105498025;218.074570275128;
WALKER;AA2582S16192W;2582S16192;AA;Face cachée;32.9372;-25.8189510686579;198.078956208403;
WAN-HOO;AA0996S13891W;0996S13891;AA;Face cachée;53.2795;-9.96323972325288;221.093787933522;
WATERMAN;AA2570S12818E;2570S12818;AA;Face cachée;74.9083;-25.7020986081719;128.176904606814;
WATSON;AA6259S12405W;6259S12405;AA;Face cachée;59.4267;-62.5928942490628;235.9531296683;
WEBER;AA5006N12379W;5006N12379;AA;Face cachée;43.9451;50.0617936206644;236.206817378619;
WEGENER;AA4521N11381W;4521N11381;AA;Face cachée;95.7814;45.2055242392614;246.189271409955;
WEXLER;AA6888S09071E;6888S09071;AA;Zone des librations;52.4441;-68.8843093588331;90.7106202049443;
WEYL;AA1597N12053W;1597N12053;AA;Face cachée;122.822;15.9695800209052;239.465874452606;
WHIPPLE;AA8914N12002E;8914N12002;AA;Face cachée;14.5298;89.1373183273556;120.019187876227;
WHITE;AA4480S15904W;4480S15904;AA;Face cachée;42.3377;-44.7953758468631;200.964604388151;
WIECHERT;AA8403S16470E;8403S16470;AA;Face cachée;40.823;-84.0333559842106;164.700965182329;
WIENER;AA4090N14651E;4090N14651;AA;Face cachée;113.388;40.9020856451059;146.513664208308;
WILSING;AA2097S15505W;2097S15505;AA;Face cachée;66.7962;-20.9706201551207;204.94542100643;
WINKLER;AA4223N17881W;4223N17881;AA;Face cachée;22.849;42.2284514487864;181.191698095894;
WINLOCK;AA3540N10592W;3540N10592;AA;Face cachée;63.9294;35.3970683842979;254.075912989608;
WOLTJER;AA4487N15983W;4487N15983;AA;Face cachée;44.5019;44.8717377442832;200.170364918158;
WOOD;AA4366N12183W;4366N12183;AA;Face cachée;84.1522;43.6620731266428;238.174551873622;
WROBLEWSKI;AA2400S15280E;2400S15280;AA;Face cachée;21.7846;-24.0023313513442;152.795455467119;
WYLD;AA0142S09810E;0142S09810;AA;Zone des librations;103.402;-1.41606588778967;98.1009351864048;
XENOPHON;AA2279S12205E;2279S12205;AA;Face cachée;25.5015;-22.7937030587471;122.049291691422;
YABLOCHKOV;AA6078N12758E;6078N12758;AA;Face cachée;101.487;60.7757867640179;127.57576142047;
YAMAMOTO;AA5816N16187E;5816N16187;AA;Face cachée;77.4591;58.1593311236923;161.870018384645;
ZANSTRA;AA0293N12469E;0293N12469;AA;Face cachée;39.4985;2.92988811181515;124.689701911778;
ZASYADKO;AA0396N09419E;0396N09419;AA;Zone des librations;10.2665;3.95518572356665;94.1882880602509;
ZEEMAN;AA7507S13506W;7507S13506;AA;Face cachée;186.556;-75.0682150480231;224.938703524238;
ZELINSKIY;AA2874S16686E;2874S16686;AA;Face cachée;53.952;-28.7385147753135;166.863826209909;
ZERNIKE;AA1834N16840E;1834N16840;AA;Face cachée;50.6754;18.3379128165019;168.401761508515;
ZHANG YUZHE;AA6907S13782W;6907S13782;AA;Face cachée;38.0043;-69.0698603057966;222.179496844631;
ZHIRITSKIY;AA2484S12026E;2484S12026;AA;Face cachée;33.3553;-24.8383422568855;120.259058333209;
ZHUKOVSKIY;AA0755N16728W;0755N16728;AA;Face cachée;82.0729;7.55190983784153;192.723442690271;
ZSIGMONDY;AA5952N10530W;5952N10530;AA;Face cachée;66.8843;59.5150901114337;254.700946273393;
ZWICKY;AA1617S16764E;1617S16764;AA;Face cachée;126.063;-16.1746425343548;167.644257361276;
ABBE H;SF5844S17758E;5844S17758;SF;Face cachée;25.1268;-58.4449335493092;177.584132626265;
ABBE K;SF5982S17686E;5982S17686;SF;Face cachée;26.1044;-59.8158557360001;176.857880741037;
ABBE M;SF6175S17524E;6175S17524;SF;Face cachée;28.6143;-61.746193095272;175.239368910854;
ABUL WAFA A;SF0140N11686E;0140N11686;SF;Face cachée;14.9789;1.39712994148182;116.859354790031;
ABUL WAFA Q;SF0014N11588E;0014N11588;SF;Face cachée;31.0363;0.143679262780859;115.883659180125;
AITKEN A;SF1387S17346E;1387S17346;SF;Face cachée;12.9385;-13.8667691332537;173.463566067384;
AITKEN C;SF1376S17557E;1376S17557;SF;Face cachée;65.6088;-13.7600551403234;175.574787420327;
AITKEN G;SF1671S17399E;1671S17399;SF;Face cachée;6.04762;-16.7098198409676;173.994200821689;
AITKEN N;SF1763S17274E;1763S17274;SF;Face cachée;7.14643;-17.6311070239334;172.738614222859;
AITKEN Y;SF1193S17292E;1193S17292;SF;Face cachée;35.7174;-11.9296327703343;172.921355650475;
AITKEN Z;SF1489S17321E;1489S17321;SF;Face cachée;32.0566;-14.89044863873;173.206274966071;
AL-BIRUNI C;SF1842N09306E;1842N09306;SF;Zone des librations;9.53316;18.4183030131786;93.0571049543857;
AL-KHWARIZMI B;SF0909N10792E;0909N10792;SF;Face cachée;59.0588;9.0919550696586;107.916477477016;
AL-KHWARIZMI G;SF0676N10735E;0676N10735;SF;Face cachée;102.832;6.75592553090308;107.345663871407;
AL-KHWARIZMI H;SF0585N10977E;0585N10977;SF;Face cachée;49.7172;5.84758714606729;109.77385117518;
AL-KHWARIZMI J;SF0619N10814E;0619N10814;SF;Face cachée;44.6789;6.18942917863386;108.144003785489;
AL-KHWARIZMI K;SF0450N10815E;0450N10815;SF;Face cachée;22.3615;4.49860545010789;108.151035228988;
AL-KHWARIZMI L;SF0377N10789E;0377N10789;SF;Face cachée;35.5099;3.7669625789315;107.890914715825;
AL-KHWARIZMI M;SF0305N10744E;0305N10744;SF;Face cachée;16.4008;3.05315948051316;107.440185601221;
AL-KHWARIZMI T;SF0706N10496E;0706N10496;SF;Face cachée;14.0541;7.06065576720114;104.964668924531;
ALDEN B;SF2060S11311E;2060S11311;SF;Face cachée;15.1039;-20.5989606768764;113.109102269017;
ALDEN C;SF2269S11174E;2269S11174;SF;Face cachée;56.8124;-22.6865827111711;111.742739008932;
ALDEN E;SF2342S11281E;2342S11281;SF;Face cachée;26.3692;-23.4177752352778;112.8051745179;
ALDEN V;SF2270S11046E;2270S11046;SF;Face cachée;20.8876;-22.7047580547688;110.464149203608;
ALDER E;SF4797S17350W;4797S17350;SF;Face cachée;18.6262;-47.9704488048218;186.495994752087;
ALEKHIN E;SF6696S12458W;6696S12458;SF;Face cachée;39.6042;-66.9621510158811;235.417650984403;
ALTER K;SF1622N10619W;1622N10619;SF;Face cachée;21.6367;16.2175379749049;253.811200777655;
ALTER W;SF2038N10941W;2038N10941;SF;Face cachée;51.4701;20.3820972692297;250.590968479045;
AMICI M;SF1181S17202W;1181S17202;SF;Face cachée;107.912;-11.8070380900544;187.977848429591;
AMICI N;SF1188S17254W;1188S17254;SF;Face cachée;37.6272;-11.8843343703166;187.46047568892;
AMICI P;SF1235S17413W;1235S17413;SF;Face cachée;24.9294;-12.3533049170609;185.873122706944;
AMICI Q;SF1234S17589W;1234S17589;SF;Face cachée;43.5905;-12.3391772584317;184.112375905435;
AMICI R;SF1150S17532W;1150S17532;SF;Face cachée;34.7682;-11.5041001476524;184.678451067636;
AMICI T;SF0991S17407W;0991S17407;SF;Face cachée;38.0635;-9.91424511441826;185.925193276709;
AMICI U;SF0875S17547W;0875S17547;SF;Face cachée;88.7317;-8.75166163736174;184.528645258714;
ANDERS D;SF4026S14086W;4026S14086;SF;Face cachée;23.7986;-40.2613530837586;219.14401258855;
ANDERS G;SF4181S14218W;4181S14218;SF;Face cachée;20.465;-41.8126374731982;217.819997113961;
ANDERS X;SF3973S14425W;3973S14425;SF;Face cachée;21.4458;-39.7296501953213;215.751746600384;
ANDERSON E;SF1698N17353E;1698N17353;SF;Face cachée;28.2294;16.9795260585899;173.527793502707;
ANDERSON F;SF1628N17380E;1628N17380;SF;Face cachée;44.9583;16.2815011123128;173.797997464401;
ANDERSON L;SF1471N17113E;1471N17113;SF;Face cachée;14.147;14.7142364317299;171.126780149785;
ANUCHIN B;SF4644S10357E;4644S10357;SF;Face cachée;25.5938;-46.4429626696745;103.570021499877;
ANUCHIN L;SF4984S10192E;4984S10192;SF;Face cachée;16.0433;-49.841117323389;101.918492727955;
ANUCHIN N;SF5128S10003E;5128S10003;SF;Face cachée;30.6816;-51.2773211441145;100.03325134847;
ANUCHIN Q;SF5082S09877E;5082S09877;SF;Zone des librations;51.4328;-50.8197619345956;98.7660192030447;
ANUCHIN V;SF4781S09980E;4781S09980;SF;Zone des librations;15.1805;-47.8137863160242;99.8007781260654;
APPLETON D;SF3777N16063E;3777N16063;SF;Face cachée;39.131;37.7735970520039;160.625932225179;
APPLETON M;SF3372N15826E;3372N15826;SF;Face cachée;25.0253;33.7187560188453;158.263490149512;
APPLETON Q;SF3418N15531E;3418N15531;SF;Face cachée;22.6633;34.1798332869962;155.311873659486;
APPLETON R;SF3613N15625E;3613N15625;SF;Face cachée;40.9198;36.1275772968527;156.254845398849;
ARMINSKI D;SF1604S15497E;1604S15497;SF;Face cachée;11.2364;-16.0441162322961;154.971267973676;
ARMINSKI K;SF1709S15464E;1709S15464;SF;Face cachée;20.0478;-17.0930065860759;154.642790095082;
ARTEM'EV G;SF1001N14369W;1001N14369;SF;Face cachée;60.9439;10.0118369642664;216.308076316544;
ARTEM'EV L;SF0796N14420W;0796N14420;SF;Face cachée;27.9749;7.9628218154904;215.796714549625;
AVICENNA E;SF4019N09125W;4019N09125;SF;Zone des librations;25.6444;40.1947408780914;268.749486420876;
AVICENNA G;SF3919N09205W;3919N09205;SF;Zone des librations;24.5069;39.1862560689174;267.946681538252;
AVICENNA R;SF3890N10008W;3890N10008;SF;Face cachée;18.7393;38.8951566853481;259.924414267942;
AVOGADRO D;SF6384N17022E;6384N17022;SF;Face cachée;19.4736;63.8436054051456;170.22392244784;
BABCOCK H;SF0311N09651E;0311N09651;SF;Zone des librations;63.3977;3.10920588429406;96.5079544239784;
BABCOCK K;SF0119N09514E;0119N09514;SF;Zone des librations;9.97707;1.18841665748908;95.1448695688662;
BACKLUND E;SF1580S10557E;1580S10557;SF;Face cachée;13.3849;-15.7980216172478;105.570018702777;
BACKLUND L;SF1837S10382E;1837S10382;SF;Face cachée;57.1924;-18.366938111058;103.815314664555;
BACKLUND N;SF1791S10307E;1791S10307;SF;Face cachée;18.0435;-17.9104276247381;103.066775566731;
BACKLUND P;SF1901S10231E;1901S10231;SF;Face cachée;26.1871;-19.0060232259405;102.308987079329;
BACKLUND R;SF1690S10187E;1690S10187;SF;Face cachée;22.9678;-16.9008118268938;101.865707904313;
BACKLUND S;SF1692S10099E;1692S10099;SF;Face cachée;20.847;-16.9227591224294;100.99040632196;
BALDET J;SF5477S15025W;5477S15025;SF;Face cachée;17.2013;-54.7719795929709;209.754342789729;
BARBIER D;SF2302S16017E;2302S16017;SF;Face cachée;21.5578;-23.0208936060717;160.170708628013;
BARBIER F;SF2382S15821E;2382S15821;SF;Face cachée;15.8538;-23.8204154433274;158.205029385424;
BARBIER G;SF2416S15986E;2416S15986;SF;Face cachée;16.6063;-24.1641561526566;159.855313135724;
BARBIER H;SF2511S16048E;2511S16048;SF;Face cachée;16.1848;-25.1128933487625;160.480278198728;
BARBIER J;SF2578S16023E;2578S16023;SF;Face cachée;42.2094;-25.7767542055658;160.228883486532;
BARBIER K;SF2629S15920E;2629S15920;SF;Face cachée;13.2483;-26.2882757379682;159.201502052438;
BARBIER U;SF2278S15518E;2278S15518;SF;Face cachée;41.1225;-22.7769270384731;155.177363795341;
BARBIER V;SF2227S15458E;2227S15458;SF;Face cachée;30.3732;-22.271954860613;154.576734439605;
BARRINGER C;SF2682S14906W;2682S14906;SF;Face cachée;22.0451;-26.8174177327786;210.93978812229;
BARRINGER Z;SF2476S15024W;2476S15024;SF;Face cachée;21.8397;-24.7609804354331;209.759518771958;
BECQUEREL E;SF4095N13145E;4095N13145;SF;Face cachée;30.4498;40.9533874524349;131.449701542533;
BECQUEREL F;SF4084N13285E;4084N13285;SF;Face cachée;23.1579;40.8438749339476;132.845916479165;
BECQUEREL W;SF4205N12707E;4205N12707;SF;Face cachée;25.3564;42.0534334109969;127.06773601945;
BECQUEREL X;SF4202N12821E;4202N12821;SF;Face cachée;34.2357;42.0184273542368;128.21466884362;
BECVAR D;SF0181S12741E;0181S12741;SF;Face cachée;10.8878;-1.8056387910579;127.409711633144;
BECVAR E;SF0198S12791E;0198S12791;SF;Face cachée;16.1593;-1.98169451483714;127.909202796954;
BECVAR J;SF0384S12680E;0384S12680;SF;Face cachée;47.1625;-3.83560249232977;126.800386014319;
BECVAR Q;SF0315S12431E;0315S12431;SF;Face cachée;27.478;-3.14543966509624;124.31141104779;
BECVAR S;SF0330S12140E;0330S12140;SF;Face cachée;15.5767;-3.30159617188507;121.404192961905;
BECVAR T;SF0212S12210E;0212S12210;SF;Face cachée;26.1359;-2.11997725375861;122.104103483936;
BECVAR X;SF0100S12447E;0100S12447;SF;Face cachée;26.3291;-1.00413192391354;124.468191690724;
BEIJERINCK C;SF1084S15383E;1084S15383;SF;Face cachée;19.8494;-10.8436656882569;153.833259120731;
BEIJERINCK D;SF1267S15320E;1267S15320;SF;Face cachée;13.6735;-12.672306814584;153.198366750906;
BEIJERINCK H;SF1402S15342E;1402S15342;SF;Face cachée;15.9511;-14.0221718882622;153.419561457997;
BEIJERINCK J;SF1468S15385E;1468S15385;SF;Face cachée;39.9411;-14.6833138491739;153.850762065579;
BEIJERINCK R;SF1450S14935E;1450S14935;SF;Face cachée;24.8116;-14.5010819543408;149.353761074952;
BEIJERINCK S;SF1400S14730E;1400S14730;SF;Face cachée;25.9097;-13.9968953734513;147.296547737458;
BEIJERINCK U;SF1231S14917E;1231S14917;SF;Face cachée;16.386;-12.3125905185622;149.170724752022;
BEIJERINCK V;SF1267S15026E;1267S15026;SF;Face cachée;52.8873;-12.6721873899298;150.259207107119;
BEL'KOVICH K;SF6363N09361E;6363N09361;SF;Zone des librations;47.0334;63.6315111462022;93.61155157351;
BELL E;SF2206N09594W;2206N09594;SF;Zone des librations;15.9072;22.0598323587687;264.058123577322;
BELL J;SF1988N09412W;1988N09412;SF;Zone des librations;19.7294;19.88072464917;265.884380396762;
BELL K;SF1834N09517W;1834N09517;SF;Zone des librations;18.9525;18.3416228390045;264.829952321995;
BELL L;SF1971N09594W;1971N09594;SF;Zone des librations;22.086;19.7108901832296;264.055091825016;
BELL N;SF1943N09697W;1943N09697;SF;Zone des librations;17.7061;19.433677090044;263.034186814423;
BELL Q;SF2074N09726W;2074N09726;SF;Zone des librations;22.8534;20.7440195196505;262.743778687859;
BELL T;SF2191N09904W;2191N09904;SF;Zone des librations;52.1994;21.9091330586898;260.960791836442;
BELL Y;SF2541N09684W;2541N09684;SF;Zone des librations;23.0007;25.4089702249616;263.157542592852;
BELOPOL'SKIY;AA1725S12823W;1725S12823;AA;Face cachée;61.9035;-17.2507624304286;231.765972780236;
BELYAEV Q;SF2065N13972E;2065N13972;SF;Face cachée;50.2882;20.6529198685092;139.715424712786;
BERGSTRAND G;SF1986S17928E;1986S17928;SF;Face cachée;32.4382;-19.8629105528801;179.279946989351;
BERGSTRAND J;SF2023S17803E;2023S17803;SF;Face cachée;28.2644;-20.2305530774707;178.028820958736;
BERGSTRAND Q;SF1994S17519E;1994S17519;SF;Face cachée;57.1179;-19.9424047216488;175.193135017632;
BERKNER A;SF2762N10491W;2762N10491;SF;Face cachée;21.7968;27.6225587328894;255.092353940867;
BERKNER B;SF2944N10424W;2944N10424;SF;Face cachée;33.854;29.4368120687595;255.763091974261;
BERKNER Y;SF2776N10632W;2776N10632;SF;Face cachée;31.1943;27.7605802274728;253.677249867334;
BERLAGE R;SF6409S16752W;6409S16752;SF;Face cachée;27.0601;-64.0942393574123;192.475242822949;
BINGHAM H;SF0746N11622E;0746N11622;SF;Face cachée;26.6469;7.46296911728942;116.222511157879;
BIRKELAND M;SF3229S17430E;3229S17430;SF;Face cachée;24.6132;-32.2856192379047;174.298525649133;
BIRKHOFF K;SF5740N14481W;5740N14481;SF;Face cachée;58.2264;57.3989807110213;215.186184530757;
BIRKHOFF L;SF5634N14534W;5634N14534;SF;Face cachée;35.1515;56.338925297141;214.65678289388;
BIRKHOFF M;SF5450N14506W;5450N14506;SF;Face cachée;25.3292;54.5016432885391;214.937667270525;
BIRKHOFF Q;SF5619N15107W;5619N15107;SF;Face cachée;45.3885;56.1883842654323;208.933273257305;
BIRKHOFF R;SF5728N15341W;5728N15341;SF;Face cachée;25.7047;57.2818403618838;206.592211453988;
BIRKHOFF X;SF6162N15042W;6162N15042;SF;Face cachée;76.5791;61.6213819542157;209.583629046647;
BIRKHOFF Y;SF5950N14698W;5950N14698;SF;Face cachée;25.4246;59.4999945623078;213.024831320615;
BIRKHOFF Z;SF6098N14588W;6098N14588;SF;Face cachée;28.6343;60.9774498376952;214.120757325317;
BJERKNES A;SF3618S11427E;3618S11427;SF;Face cachée;15.5623;-36.1816674920671;114.2663201712;
BJERKNES B;SF3742S11448E;3742S11448;SF;Face cachée;17.2689;-37.4229329052596;114.477846648676;
BJERKNES E;SF3826S11561E;3826S11561;SF;Face cachée;53.4471;-38.263580066611;115.614422020025;
BLACKETT N;SF4009S11621W;4009S11621;SF;Face cachée;26.1009;-40.0896605016629;243.787933058429;
BLAZHKO D;SF3279N14545W;3279N14545;SF;Face cachée;40.1964;32.7900893602377;214.547977265598;
BLAZHKO F;SF3120N14639W;3120N14639;SF;Face cachée;33.3447;31.1981162186136;213.614688965032;
BLAZHKO L;SF2915N14739W;2915N14739;SF;Face cachée;43.999;29.1537758559429;212.608929904754;
BLAZHKO R;SF2982N15001W;2982N15001;SF;Face cachée;53.9769;29.821775489217;209.99457411328;
BOK C;SF1907S17025W;1907S17025;SF;Face cachée;23.5433;-19.0746965363236;189.74714775272;
BOLTZMANN;AA7482S09041W;7482S09041;AA;Zone des librations;72.3142;-74.8228566030019;269.593118220585;
BOLYAI D;SF3260S12845E;3260S12845;SF;Face cachée;32.1532;-32.6048235433398;128.447465881119;
BOLYAI K;SF3666S12723E;3666S12723;SF;Face cachée;26.5205;-36.6581580338154;127.229894822773;
BOLYAI L;SF3648S12666E;3648S12666;SF;Face cachée;72.6722;-36.4827523236937;126.661629063088;
BOLYAI Q;SF3629S12304E;3629S12304;SF;Face cachée;26.409;-36.2936167102544;123.043042847732;
BOLYAI W;SF3205S12442E;3205S12442;SF;Face cachée;53.0283;-32.0476191785763;124.416066710459;
BOOLE G;SF6527N09068W;6527N09068;SF;Zone des librations;40.494;65.2699075528714;269.324563999314;
BORMAN V;SF3763S15140W;3763S15140;SF;Face cachée;28.0081;-37.6292549485006;208.602699932936;
BOSE A;SF4966S16745W;4966S16745;SF;Face cachée;30.8365;-49.6602183856886;192.546436361313;
BOSE D;SF5313S16692W;5313S16692;SF;Face cachée;19.5921;-53.1289698148737;193.077925718967;
BOSE U;SF5312S17605W;5312S17605;SF;Face cachée;39.997;-53.1236753393358;183.94945762341;
BOWDITCH M;SF2667S10333E;2667S10333;SF;Face cachée;13.6544;-26.6700608041255;103.325881524365;
BOWDITCH N;SF2662S10278E;2662S10278;SF;Face cachée;14.1238;-26.6223381536228;102.781232854703;
BOYLE A;SF5099S17814E;5099S17814;SF;Face cachée;24.3526;-50.9945729388219;178.135255969485;
BOYLE Z;SF5149S17767E;5149S17767;SF;Face cachée;47.3064;-51.4872952426514;177.667649976219;
BRAGG H;SF4147N10135W;4147N10135;SF;Face cachée;36.6082;41.4679079469052;258.650433770206;
BRAGG M;SF3887N10277W;3887N10277;SF;Face cachée;44.3196;38.8682977371337;257.234201250207;
BRAGG P;SF3975N10476W;3975N10476;SF;Face cachée;28.9476;39.7494646575252;255.235989751196;
BRASHEAR P;SF7637S17632W;7637S17632;SF;Face cachée;68.652;-76.3736699794816;183.680702128378;
BREDIKHIN B;SF1887N15724W;1887N15724;SF;Face cachée;19.3083;18.8670564463031;202.763247541651;
BRIANCHON T;SF7528N09931W;7528N09931;SF;Zone des librations;29.2451;75.2774220483954;260.688337194019;
BRIDGMAN C;SF4657N14040E;4657N14040;SF;Face cachée;40.4358;46.5680960209277;140.401825151084;
BRIDGMAN E;SF4408N14184E;4408N14184;SF;Face cachée;27.55;44.0834991138596;141.835173681616;
BRIDGMAN F;SF4385N14132E;4385N14132;SF;Face cachée;51.9505;43.8494017271782;141.316368953357;
BROUWER C;SF3356S12232W;3356S12232;SF;Face cachée;23.3744;-33.5553617742327;237.683207622314;
BROUWER H;SF3609S12475W;3609S12475;SF;Face cachée;17.7996;-36.0939135169834;235.249014020894;
BROUWER P;SF3891S12663W;3891S12663;SF;Face cachée;27.3608;-38.9060014737605;233.37164672988;
BRUNNER L;SF1243S09156E;1243S09156;SF;Zone des librations;30.6084;-12.4313236132261;91.5608952732742;
BRUNNER N;SF1138S09071E;1138S09071;SF;Zone des librations;17.7498;-11.3830709258619;90.7138523428165;
BRUNNER P;SF1261S09030E;1261S09030;SF;Zone des librations;20.4896;-12.6117952569456;90.3019663908491;
BUFFON D;SF4023S13218W;4023S13218;SF;Face cachée;18.5909;-40.2315556630583;227.815899025235;
BUFFON H;SF4221S12879W;4221S12879;SF;Face cachée;25.1495;-42.2116515599549;231.208532212175;
BUFFON K;SF4629S12810W;4629S12810;SF;Face cachée;20.114;-46.2855300005497;231.89914313532;
BUFFON V;SF3909S13747W;3909S13747;SF;Face cachée;41.1166;-39.0860416066418;222.528380070156;
BUISSON V;SF0077S11135E;0077S11135;SF;Face cachée;24.3948;-0.76601994723917;111.352727234886;
BUISSON X;SF0140N11209E;0140N11209;SF;Face cachée;19.2542;1.40222035724544;112.085336719184;
BUISSON Y;SF0112N11308E;0112N11308;SF;Face cachée;35.7753;1.12165930386392;113.083729983695;
BUISSON Z;SF0013N11329E;0013N11329;SF;Face cachée;115.349;0.125033366681095;113.29383730886;
BUNSEN C;SF4421N08982W;4421N08982;SF;Zone des librations;19.017;44.2059949349631;270.179350185603;
BUYS-BALLOT H;SF1953N17961E;1953N17961;SF;Face cachée;24.0331;19.5268061639516;179.606614713883;
BUYS-BALLOT Q;SF1974N17290E;1974N17290;SF;Face cachée;59.5668;19.744458228375;172.897186356232;
BUYS-BALLOT Y;SF2302N17435E;2302N17435;SF;Face cachée;24.7579;23.0180008604654;174.352957790715;
BUYS-BALLOT Z;SF2254N17473E;2254N17473;SF;Face cachée;59.2095;22.5392066275912;174.72938012155;
CABANNES J;SF6226S16731W;6226S16731;SF;Face cachée;34.108;-62.258158951913;192.685024709298;
CABANNES M;SF6432S17021W;6432S17021;SF;Face cachée;47.9126;-64.3202257661008;189.793150689072;
CABANNES Q;SF6350S17487W;6350S17487;SF;Face cachée;49.6322;-63.500409048653;185.126444429035;
